,lat,long,city,state,country,suburb
3053,62.55,12.6,Funäsdalen,Jämtland County,Sweden,Härjedalens kommun
3054,62.61,12.16,Fjällnäs,Jämtland County,Sweden,Härjedalens kommun
3055,62.63,17.41,Ljustorp District,Västernorrland County,Sweden,Timrå kommun
3056,62.64,18.09,Säbrå District,Västernorrland County,Sweden,Härnösands kommun
3057,62.66,14.36,,Jämtland County,Sweden,Bergs kommun
3058,62.72,16.18,,Jämtland County,Sweden,Bräcke kommun
3059,62.75,15.09,,Jämtland County,Sweden,Bräcke kommun
3060,62.76,13.85,,Jämtland County,Sweden,Bergs kommun
3061,62.79,14.69,,Jämtland County,Sweden,Bergs kommun
3062,62.8,17.55,Viksjö District,Västernorrland County,Sweden,Härnösands kommun
3063,62.85,18.19,Nora District,Västernorrland County,Sweden,Kramfors kommun
3064,62.85,12.81,Ljungdalen,Jämtland County,Sweden,Bergs kommun
3065,62.94,17.73,Gudmundrå District,Västernorrland County,Sweden,Kramfors kommun
3066,62.94,17.2397,Graninge District,Västernorrland County,Sweden,Sollefteå kommun
3067,62.97,16.1,Kälarne,Jämtland County,Sweden,Bräcke kommun
3068,63.01,18.19,Ullånger District,Västernorrland County,Sweden,Kramfors kommun
3069,63.01,14.72,Tandsbyn,Jämtland County,Sweden,Östersunds kommun
3070,63.05,16.54,,Jämtland County,Sweden,Ragunda kommun
3071,63.04,15.93,,Jämtland County,Sweden,Bräcke kommun
3072,63.06,15.34,Rissna,Jämtland County,Sweden,Bräcke kommun
3073,63.08,13.75,,Jämtland County,Sweden,Åre kommun
3074,63.13,14.28,,Jämtland County,Sweden,Åre kommun
3075,63.13,18.26,Vibyggerå District,Västernorrland County,Sweden,Kramfors kommun
3076,63.14,16.9897,Långsele District,Västernorrland County,Sweden,Sollefteå kommun
3077,63.16,16.17,Döviken,Jämtland County,Sweden,Ragunda kommun
3078,63.15,14.37,,Jämtland County,Sweden,Östersunds kommun
3079,63.16,13.07,,Jämtland County,Sweden,Åre kommun
3080,63.17,17.66,Överlännäs District,Västernorrland County,Sweden,Sollefteå kommun
3081,63.17,17.28,Sollefteå District,Västernorrland County,Sweden,Sollefteå kommun
3082,63.17,17.42,Multrå District,Västernorrland County,Sweden,Sollefteå kommun
3083,63.1883,19.0203,Grundsunda District,Västernorrland County,Sweden,Örnsköldsviks kommun
3084,63.28,12.12,Storvallen,Jämtland County,Sweden,Åre kommun
3085,63.31,14.7,,Jämtland County,Sweden,Östersunds kommun
3086,63.3,18.72,Örnsköldsvik,Västernorrland County,Sweden,Valhalla
3087,63.31,14.32,,Jämtland County,Sweden,Krokoms kommun
3088,63.32,13.65,Mörsil,Jämtland County,Sweden,Åre kommun
3089,63.33,17.07,Resele District,Västernorrland County,Sweden,Sollefteå kommun
3090,63.39,13.39,Järpen,Jämtland County,Sweden,Åre kommun
3091,63.4,17.4897,Skorped District,Västernorrland County,Sweden,Örnsköldsviks kommun
3092,63.41,16.5597,Edsele District,Västernorrland County,Sweden,Sollefteå kommun
3093,63.41,19.0,Arnäs District,Västernorrland County,Sweden,Örnsköldsviks kommun
3094,63.44,16.92,Ådals-Liden District,Västernorrland County,Sweden,Sollefteå kommun
3095,63.42,15.83,,Jämtland County,Sweden,Ragunda kommun
3096,63.44,19.68,Nordmaling District,Västerbotten County,Sweden,Nordmalings kommun
3097,63.46,14.49,,Jämtland County,Sweden,Krokoms kommun
3098,63.46,18.0597,Anundsjö District,Västernorrland County,Sweden,Örnsköldsviks kommun
3099,63.49,13.92,Kaxås,Jämtland County,Sweden,Krokoms kommun
3100,63.52,14.53,,Jämtland County,Sweden,Krokoms kommun
3101,63.53,12.4,,Jämtland County,Sweden,Åre kommun
3102,63.58,15.37,Hammerdal,Jämtland County,Sweden,Strömsunds kommun
3103,63.58,17.59,Anundsjö District,Västernorrland County,Sweden,Örnsköldsviks kommun
3104,63.59,18.94,Gideå District,Västernorrland County,Sweden,Örnsköldsviks kommun
3105,63.6,16.18,Ramsele District,Västernorrland County,Sweden,Sollefteå kommun
3106,63.62,12.92,,Jämtland County,Sweden,Åre kommun
3107,63.65,18.55,Björna District,Västernorrland County,Sweden,Örnsköldsviks kommun
3108,63.68,13.37,,Jämtland County,Sweden,Åre kommun
3109,63.68,14.61,Föllinge,Jämtland County,Sweden,Krokoms kommun
3110,63.685,16.9531,Junsele District,Västernorrland County,Sweden,Sollefteå kommun
3111,63.7,13.65,,Jämtland County,Sweden,Krokoms kommun
3112,63.71,19.59,Nordmaling District,Västerbotten County,Sweden,Nordmalings kommun
3113,63.74,19.3,Nordmaling District,Västerbotten County,Sweden,Nordmalings kommun
3114,63.75,18.17,Anundsjö District,Västernorrland County,Sweden,Örnsköldsviks kommun
3115,63.76,12.43,,Jämtland County,Sweden,Åre kommun
3116,63.77,15.33,,Jämtland County,Sweden,Strömsunds kommun
3117,63.79,20.86,,Västerbotten County,Sweden,Umeå kommun
3118,63.79,20.29,Umeå,Västerbotten County,Sweden,Gimonäs industriområde
3119,63.8081,20.8692,Byviken,Västerbotten County,Sweden,Umeå kommun
3120,63.81,20.24,Umeå,Västerbotten County,Sweden,Röbäcksdalen
3121,63.81,16.41,Fjällsjö District,Jämtland County,Sweden,Strömsunds kommun
3122,63.84,13.5,,Jämtland County,Sweden,Krokoms kommun
3123,63.92,15.32,,Jämtland County,Sweden,Strömsunds kommun
3124,63.92,19.7,Pengfors,Västerbotten County,Sweden,Vännäs kommun
3125,63.92,19.07,Bjurholm District,Västerbotten County,Sweden,Bjurholms kommun
3126,63.94,16.37,Bodum District,Jämtland County,Sweden,Strömsunds kommun
3127,63.97,15.85,Lövberga,Jämtland County,Sweden,Strömsunds kommun
3128,63.98,12.87,,Jämtland County,Sweden,Åre kommun
3129,64.0,14.67,,Jämtland County,Sweden,Krokoms kommun
3130,64.03,17.77,,Västerbotten County,Sweden,Åsele kommun
3131,64.04,20.08,Tavelsjö,Västerbotten County,Sweden,Umeå kommun
3132,64.06,14.13,Valsjöbyn,Jämtland County,Sweden,Krokoms kommun
3133,64.08,18.37,Fredrika,Västerbotten County,Sweden,Åsele kommun
3134,64.09,16.2397,Tåsjö District,Jämtland County,Sweden,Strömsunds kommun
3135,64.11,15.32,,Jämtland County,Sweden,Strömsunds kommun
3136,64.2,19.72,Vindeln,Västerbotten County,Sweden,Vindelns kommun
3137,64.16,17.37,Åsele,Västerbotten County,Sweden,Åsele kommun
3138,64.17,17.32,Åsele,Västerbotten County,Sweden,Åsele kommun
3139,64.22,15.56,,Jämtland County,Sweden,Strömsunds kommun
3140,64.25,15.85,Tåsjö District,Jämtland County,Sweden,Strömsunds kommun
3141,64.26,19.29,,Västerbotten County,Sweden,Vindelns kommun
3142,64.33,20.96,,Västerbotten County,Sweden,Robertsfors kommun
3143,64.33,18.38,Granträsk,Västerbotten County,Sweden,Lycksele kommun
3144,64.37,20.48,,Västerbotten County,Sweden,Skellefteå kommun
3145,64.39,14.32,,Jämtland County,Sweden,Strömsunds kommun
3146,64.39,14.37,,Jämtland County,Sweden,Strömsunds kommun
3147,64.39,19.69,,Västerbotten County,Sweden,Vindelns kommun
3148,64.45,20.94,,Västerbotten County,Sweden,Skellefteå kommun
3149,64.4808,21.5792,Bjuröklubb,Västerbotten County,Sweden,Skellefteå kommun
3150,64.5056,14.2239,,Jämtland County,Sweden,Strömsunds kommun
3151,64.55,18.72,Lycksele,Västerbotten County,Sweden,Lycksele kommun
3152,64.5697,15.92,Högland,Västerbotten County,Sweden,Dorotea kommun
3153,64.5697,19.7,,Västerbotten County,Sweden,Vindelns kommun
3154,64.58,16.84,Dalasjö,Västerbotten County,Sweden,Vilhelmina kommun
3155,64.62,18.34,,Västerbotten County,Sweden,Lycksele kommun
3156,64.62,21.07,Vallen,Västerbotten County,Sweden,Skellefteå kommun
3157,64.64,16.41,,Västerbotten County,Sweden,Vilhelmina kommun
3158,64.64,17.09,Latikberg,Västerbotten County,Sweden,Vilhelmina kommun
3159,64.65,19.37,,Västerbotten County,Sweden,Vindelns kommun
3160,64.67,19.81,,Västerbotten County,Sweden,Skellefteå kommun
3161,64.73,20.19,,Västerbotten County,Sweden,Skellefteå kommun
3162,64.73,13.96,,Jämtland County,Sweden,Strömsunds kommun
3163,64.78,19.37,,Västerbotten County,Sweden,Norsjö kommun
3164,64.79,20.52,Holmfors,Västerbotten County,Sweden,Skellefteå kommun
3165,64.8197,18.89,Rusksele,Västerbotten County,Sweden,Lycksele kommun
3166,64.84,15.09,Borgafjäll,Västerbotten County,Sweden,Dorotea kommun
3167,64.8797,14.23,,Jämtland County,Sweden,Strömsunds kommun
3168,64.8797,20.83,Kusmark,Västerbotten County,Sweden,Skellefteå kommun
3169,64.91,19.48,Norsjö,Västerbotten County,Sweden,Norsjö kommun
3170,64.92,18.24,Norrbyberg,Västerbotten County,Sweden,Lycksele kommun
3171,64.93,19.38,,Västerbotten County,Sweden,Norsjö kommun
3172,64.93,14.16,,Jämtland County,Sweden,Strömsunds kommun
3173,64.95,15.84,,Västerbotten County,Sweden,Vilhelmina kommun
3174,65.01,17.7,Gunnarn,Västerbotten County,Sweden,Storumans kommun
3175,65.0997,20.11,,Västerbotten County,Sweden,Skellefteå kommun
3176,65.15,18.6,,Västerbotten County,Sweden,Malå kommun
3177,65.17,17.82,,Västerbotten County,Sweden,Sorsele kommun
3178,65.19,18.75,Malå,Västerbotten County,Sweden,Malå kommun
3179,65.2,19.25,,Västerbotten County,Sweden,Malå kommun
3180,65.26,15.53,Kittelfjäll,Västerbotten County,Sweden,Vilhelmina kommun
3181,65.26,16.84,,Västerbotten County,Sweden,Storumans kommun
3182,65.3197,21.49,Piteå,Norrbotten County,Sweden,Piteå kommun
3183,65.28,19.67,,Norrbotten County,Sweden,Arvidsjaurs kommun
3184,65.31,22.37,,Norrbotten County,Sweden,Luleå kommun
3185,65.33,17.95,Gargnäs,Västerbotten County,Sweden,Sorsele kommun
3186,65.33,15.07,,Västerbotten County,Sweden,Vilhelmina kommun
3187,65.3797,18.62,,Västerbotten County,Sweden,Malå kommun
3188,65.4597,16.09,,Västerbotten County,Sweden,Storumans kommun
3189,65.5,20.47,,Norrbotten County,Sweden,Piteå kommun
3190,65.54,17.55,Sorsele,Västerbotten County,Sweden,Sorsele kommun
3191,65.5431,22.1192,Luleå,Norrbotten County,Sweden,Bergnäset
3192,65.56,17.86,,Västerbotten County,Sweden,Sorsele kommun
3193,65.58,22.11,Luleå,Norrbotten County,Sweden,Bergnäset
3194,65.5997,19.27,,Norrbotten County,Sweden,Arvidsjaurs kommun
3195,65.62,16.61,,Västerbotten County,Sweden,Sorsele kommun
3196,65.64,21.42,Klöverträsk,Norrbotten County,Sweden,Luleå kommun
3197,65.67,21.07,,Norrbotten County,Sweden,Älvsbyns kommun
3198,65.7,23.1,Storön,Norrbotten County,Sweden,Kalix kommun
3199,65.79,21.26,Brännberg,Norrbotten County,Sweden,Bodens kommun
3200,65.7967,15.1042,,Västerbotten County,Sweden,Storumans kommun
3201,65.8197,21.64,Boden,Norrbotten County,Sweden,Bodens kommun
3202,65.8197,24.12,Haparanda,Norrbotten County,Sweden,Nasua
3203,65.84,23.2,Kalix,Norrbotten County,Sweden,Näsbyn
3204,65.8797,20.13,,Norrbotten County,Sweden,Arvidsjaurs kommun
3205,65.9,17.11,,Västerbotten County,Sweden,Sorsele kommun
3206,65.95,17.48,,Norrbotten County,Sweden,Arjeplogs kommun
3207,65.98,18.23,,Norrbotten County,Sweden,Arjeplogs kommun
3208,65.9897,18.92,,Norrbotten County,Sweden,Arvidsjaurs kommun
3209,66.04,23.98,Karungi,Norrbotten County,Sweden,Haparanda kommun
3210,66.0522,17.8431,Arjeplog,Norrbotten County,Sweden,Arjeplogs kommun
3211,66.05,21.79,,Norrbotten County,Sweden,Bodens kommun
3212,66.08,20.97,Harads,Norrbotten County,Sweden,Bodens kommun
3213,66.19,20.25,,Norrbotten County,Sweden,Jokkmokks kommun
3214,66.19,23.23,Kypasjärv,Norrbotten County,Sweden,Överkalix kommun
3215,66.27,22.26,,Norrbotten County,Sweden,Överkalix kommun
3216,66.26,22.85,Svartbyn,Norrbotten County,Sweden,Överkalix kommun
3217,66.28,21.13,Lakaträsk,Norrbotten County,Sweden,Bodens kommun
3218,66.3197,17.32,,Norrbotten County,Sweden,Arjeplogs kommun
3219,66.3797,23.65,Övertorneå,Norrbotten County,Sweden,Övertorneå kommun
3220,66.3797,17.0,Jäkkvik,Norrbotten County,Sweden,Arjeplogs kommun
3221,66.4597,22.79,,Norrbotten County,Sweden,Överkalix kommun
3222,66.48,20.88,Murjek,Norrbotten County,Sweden,Jokkmokks kommun
3223,66.6297,19.64,,Norrbotten County,Sweden,Jokkmokks kommun
3224,66.62,23.47,,Norrbotten County,Sweden,Övertorneå kommun
3225,66.65,23.86,,Norrbotten County,Sweden,Övertorneå kommun
3226,66.68,16.11,,Norrbotten County,Sweden,Arjeplogs kommun
3227,66.73,22.9,,Norrbotten County,Sweden,Pajala kommun
3228,66.75,20.93,,Norrbotten County,Sweden,Gällivare kommun
3229,66.78,21.84,,Norrbotten County,Sweden,Gällivare kommun
3230,66.81,22.34,Paharova,Norrbotten County,Sweden,Pajala kommun
3231,66.89,18.02,Kvikkjokk,Norrbotten County,Sweden,Jokkmokks kommun
3232,66.9597,23.83,,Norrbotten County,Sweden,Pajala kommun
3233,66.9597,21.23,,Norrbotten County,Sweden,Gällivare kommun
3234,67.14,20.65,Gällivare,Norrbotten County,Sweden,Björkmansheden
3235,67.18,22.65,Tärendö,Norrbotten County,Sweden,Pajala kommun
3236,67.17,20.67,,Norrbotten County,Sweden,Malmberget
3237,67.205,23.3953,Pajala,Norrbotten County,Sweden,Pajala kommun
3238,67.26,20.27,,Norrbotten County,Sweden,Gällivare kommun
3239,67.33,22.24,,Norrbotten County,Sweden,Pajala kommun
3240,67.34,22.23,,Norrbotten County,Sweden,Pajala kommun
3241,67.4,18.72,,Norrbotten County,Sweden,Jokkmokks kommun
3242,67.5,22.66,,Norrbotten County,Sweden,Pajala kommun
3243,67.4897,21.67,Nedre Parakka,Norrbotten County,Sweden,Kiruna kommun
3244,67.5,18.29,,Norrbotten County,Sweden,Gällivare kommun
3245,67.64,22.92,,Norrbotten County,Sweden,Pajala kommun
3246,67.65,21.05,Svappavaara,Norrbotten County,Sweden,Kiruna kommun
3247,67.68,21.63,Vittangi,Norrbotten County,Sweden,Kiruna kommun
3248,67.73,17.4697,Ritsem,Norrbotten County,Sweden,Gällivare kommun
3249,67.73,22.83,,Norrbotten County,Sweden,Pajala kommun
3250,67.73,23.49,Muonio,,Finland,Tunturi-Lapin seutukunta
3251,67.76,22.35,,Norrbotten County,Sweden,Kiruna kommun
3252,67.83,20.34,Kiruna,Norrbotten County,Sweden,Kiruna kommun
3253,67.8497,19.03,Nikkaluokta,Norrbotten County,Sweden,Gällivare kommun
3254,67.89,21.07,Jukkasjärvi,Norrbotten County,Sweden,Kiruna kommun
3255,67.91,18.61,,Norrbotten County,Sweden,Kiruna kommun
3256,68.05,21.98,Lannavaara,Norrbotten County,Sweden,Kiruna kommun
3257,68.0697,19.84,,Norrbotten County,Sweden,Kiruna kommun
3258,68.09,21.7,Övre Soppero,Norrbotten County,Sweden,Kiruna kommun
3259,68.12,23.33,Muonio,,Finland,Tunturi-Lapin seutukunta
3260,68.36,18.82,Abisko,Norrbotten County,Sweden,Kiruna kommun
3261,68.42,18.17,,Norrbotten County,Sweden,Kiruna kommun
3262,68.4217,18.1694,,Norrbotten County,Sweden,Kiruna kommun
3263,68.44,22.45,Karesuando,Norrbotten County,Sweden,Kiruna kommun
3264,68.68,21.53,Enontekiö,,Finland,Tunturi-Lapin seutukunta
3265,68.81,21.25,Enontekiö,,Finland,Tunturi-Lapin seutukunta
3266,66.4989,20.1308,,Norrbotten County,Sweden,Jokkmokks kommun
3267,56.28,13.94,Hästveda,Skåne County,Sweden,Hässleholms kommun
3268,56.84,15.47,,Kronoberg County,Sweden,Lessebo kommun
3269,58.63,15.44,,Östergötland County,Sweden,Linköpings kommun
3270,59.66,17.11,Enköping,Uppsala County,Sweden,Myran
3271,65.8797,20.15,,Norrbotten County,Sweden,Arvidsjaurs kommun
3272,66.3,19.2,,Norrbotten County,Sweden,Jokkmokks kommun
3273,60.2789,12.8539,,Värmland County,Sweden,Torsby kommun
3274,63.2831,12.1244,Storvallen,Jämtland County,Sweden,Åre kommun
3275,60.41,15.7419,,Dalarna County,Sweden,Säters kommun
3276,66.1042,14.8503,,Västerbotten County,Sweden,Storumans kommun
3277,58.9458,11.4414,,Västra Götaland County,Sweden,Strömstads kommun
3278,59.0578,16.4028,,Södermanland County,Sweden,Katrineholms kommun
3279,56.85,14.83,Växjö,Kronoberg County,Sweden,Teleborg
3280,59.35,18.05,Stockholm,Stockholm County,Sweden,Vasastaden
3281,58.3942,19.1975,,Gotland County,Sweden,Gotland Municipality
3282,37.05,41.22,Qamishli,Al-Hasaka Governorate,Syria,Central District
3283,35.53,35.77,Latakia,Latakia Governorate,Syria,
3284,35.117,36.75,Hama,Hama Governorate,Syria,
3285,47.5331,7.5831,Binningen,Basel-Landschaft,Switzerland,Bruderholz
3286,47.25,9.35,Schwende-Rüte,Appenzell Innerrhoden,Switzerland,Schwende
3287,47.3831,8.5667,Zurich,Zurich,Switzerland,Fluntern
3288,45.8667,7.1667,Bourg-Saint-Pierre,Wallis,Switzerland,
3289,46.25,6.1331,Bellevue,Geneva,Switzerland,
3290,46.0,8.9667,Lugano,Ticino,Switzerland,Cassarate
3291,46.2167,7.3331,Sion,Wallis,Switzerland,
3292,46.8167,6.95,Payerne,Vaud,Switzerland,
3293,46.6,10.433,Val Müstair,Grisons,Switzerland,
3294,36.48,8.8,,Jendouba,Tunisia,
3295,35.67,10.1,Kairouan,Kairouan,Tunisia,
3296,36.851,10.227,Tunis,Tunis,Tunisia,البحيرة
3297,41.0331,40.5167,Rize,Rize Merkez,Turkey,
3298,41.3667,33.7831,Kastamonu,,Turkey,Beyçelebi
3299,39.75,37.0167,Sivas Belediyesi,Sivas Merkez,Turkey,Eskikale Mahallesi
3300,38.45,43.32,Edremit,,Turkey,Eminpaşa Mahallesi
3301,37.75,30.55,Isparta,,Turkey,Keçeci Mahallesi
3302,36.3164,30.15,Finike,,Turkey,Kum
3303,41.45,31.8,Zonguldak Merkez,,Turkey,Karaelmas
3304,42.033,35.167,Sinop,,Turkey,Ada Mahallesi
3305,41.283,36.3,Samsun,,Turkey,Çatalarmut Mahallesi
3306,40.917,38.383,Giresun District,,Turkey,Hacımiktat
3307,41.183,41.817,Artvin,,Turkey,Çarşı
3308,41.667,26.567,Abdurrahman Mahallesi,Edirne Merkez,Turkey,Abdurrahman
3309,40.983,27.55,Tekirdağ,,Turkey,Hürriyet Mahallesi
3310,40.9,29.15,Kartal,,Turkey,Orhantepe Mahallesi
3311,40.783,30.417,Sakarya,Adapazarı,Turkey,Yağcılar Mahallesi
3312,40.733,31.6,Bolu,,Turkey,Karamanlı Mahallesi
3313,40.6,33.617,Çankırı,,Turkey,Cumhuriyet
3314,40.55,34.95,Çorum,Çorum Merkez,Turkey,
3315,40.3,36.567,Tokat,Tokat,Turkey,Topçubağı
3316,40.467,39.467,Gümüşhane,,Turkey,Oltanbey
3317,39.71,39.527,Erzincan,Erzincan Merkez,Turkey,Şehit Cengiz Topel Mah.
3318,39.957,41.17,Yakutiye,,Turkey,
3319,40.562,43.115,Kars Merkez,,Turkey,
3320,39.733,43.05,Fatih Mahallesi,Ağrı Merkez,Turkey,Fatih
3321,40.138,26.427,Çanakkale Merkez,,Turkey,Barbaros
3322,40.183,29.067,Osmangazi,,Turkey,Alacamescit
3323,39.95,32.883,Altındağ,,Turkey,Gültepe Mahallesi
3324,39.817,34.8,Yozgat,Yozgat Merkez,Turkey,Şeyhosman Mah.
3325,39.619,27.926,Altıeylül,,Turkey,Çayırhisar
3326,39.417,29.967,Kütahya Merkez,,Turkey,
3327,39.15,34.167,Kırşehir,,Turkey,Aşıkpaşa Mah.
3328,38.683,29.4,Uşak,,Turkey,Işık Mahallesi
3329,38.726,30.601,Afyonkarahisar,,Turkey,Fatih
3330,38.617,34.7,Nevşehir,Nevşehir Merkez,Turkey,Sümer Mah.
3331,38.607,39.291,Elazığ,,Turkey,
3332,38.867,40.5,Bingöl,,Turkey,
3333,38.733,41.517,Muş,Muş Merkez,Turkey,Sunay
3334,37.917,41.95,Siirt Merkez,,Turkey,Ulus Mah.
3335,38.433,27.167,Izmir,,Turkey,Mersinli Mahallesi
3336,37.85,27.85,Aydin,,Turkey,Zafer Mah.
3337,37.783,29.083,Denizli,,Turkey,Saraylar Mahallesi
3338,37.979,32.562,Konya,,Turkey,Büyükkayacık Mahallesi
3339,37.967,34.683,Niğde,,Turkey,Kale Mah.
3340,37.6,36.933,Kahramanmaraş,,Turkey,Pınarbaşı Mah.
3341,36.947,37.479,Oğuzeli,,Turkey,
3342,37.75,38.283,Adıyaman,,Turkey,Varlık Mahallesi
3343,37.094,38.847,Eyyübiye,,Turkey,Büyükhancağız
3344,37.894,40.201,Yenişehir,,Turkey,Kooperatifler Mahallesi
3345,37.929,41.117,Batman Merkez,,Turkey,Gültepe Mahallesi
3346,37.567,43.767,Hakkari Merkez,,Turkey,Keklikpınar
3347,37.217,28.367,Muğla,,Turkey,Şeyh Mahallesi
3348,36.899,30.8,Kepez,,Turkey,Altınova Sinan Mahallesi
3349,36.8,34.633,Mersin,,Turkey,Cami Şerif Mahallesi
3350,36.573,36.154,İskenderun,,Turkey,Karaağaç Konarlı Mah.
3351,41.033,57.767,,Dashoguz Region,Turkmenistan,
3352,41.8,59.8,Täzedurmuş,Dashoguz Region,Turkmenistan,
3353,40.05,53.0,Turkmenbashy City,Balkan Region,Turkmenistan,
3354,40.8,55.4,,Balkan Region,Turkmenistan,
3355,39.25,55.517,Bereket,Balkan Region,Turkmenistan,
3356,39.317,58.6,Yerbent,Ahal Region,Turkmenistan,
3357,37.4667,53.6331,,,,
3358,38.98,56.28,Gyzylarbat,Balkan Region,Turkmenistan,
3359,38.433,57.417,Baherden,Ahal Region,Turkmenistan,
3360,37.9667,58.3331,Ashgabat City,,Turkmenistan,
3361,52.42,-1.83,Shirley,England,United Kingdom,
3362,60.1331,-1.1831,Lerwick,Scotland,United Kingdom,Sound
3363,58.33,-6.32,,Scotland,United Kingdom,
3364,55.3167,-3.2,,Scotland,United Kingdom,
3365,53.25,-4.5331,Caergeiliog,Wales,United Kingdom,Llanfair-yn-Neubwll
3366,53.1658,0.5239,,England,United Kingdom,
3367,50.2167,-5.3167,Camborne,England,United Kingdom,
3368,54.35,-6.65,Armagh,Northern Ireland,United Kingdom,
3369,51.7667,-1.2667,Oxford,England,United Kingdom,North Oxford
3370,58.45,-3.0831,Wick,Scotland,United Kingdom,Willowbank
3371,51.5017,-1.9908,,England,United Kingdom,Hilmarton
3372,52.245,0.1031,South Cambridgeshire,England,United Kingdom,Histon
3373,58.95,-2.9,Tankerness,Scotland,United Kingdom,
3374,57.65,-3.57,Kinloss,Scotland,United Kingdom,
3375,56.45,-3.07,Invergowrie,Scotland,United Kingdom,
3376,52.1931,0.1317,Cambridge,England,United Kingdom,Petersfield
3377,51.08,0.46,Tunbridge Wells,England,United Kingdom,Goudhurst
